epoch,flightNo,id,cosparLaunchNo,failure
1965-04-28T21:21:36+00:00,7107/4814,4473,1965-031,False
1965-04-29T14:24:00+00:00,S136R,384,1965-032,False
1965-04-29T21:50:24+00:00,437/1614,378,1965-033,False
1965-05-06T15:07:12+00:00,3A-6,379,1965-034,False
1965-05-07T09:36:00+00:00,R 15002- 04,2108,1965-035,False
1965-05-09T07:55:12+00:00,U 15000- 24/U10330,457,1965-036,False
1965-05-18T18:00:00+00:00,438/1615,380,1965-037,False
1965-05-20T16:33:36+00:00,282,4474,1965-038,False
1965-05-25T07:40:48+00:00,SA-8,4475,1965-039,False
1965-05-25T10:48:00+00:00,R 15001- 04,381,1965-040,False
1965-05-27T20:52:48+00:00,7108/4815,4476,1965-041,False
1965-05-28T02:52:48+00:00,68D,5523,1965-F06,True
1965-05-29T12:00:00+00:00,441/D031,133,1965-042,False
1965-06-03T15:21:36+00:00,GLV-4,4477,1965-043,False
1965-06-08T07:40:48+00:00,U 15000- 33/U10331,4478,1965-044,False
1965-06-09T22:04:48+00:00,444/1613,134,1965-045,False
1965-06-15T09:36:00+00:00,U 15001- 01,4479,1965-046,False
1965-06-18T13:55:12+00:00,3C-7,190,1965-047,False
1965-06-24T22:33:36+00:00,447/AB019,4480,1965-048,False
1965-06-25T09:50:24+00:00,G 15000- 10,191,1965-049,False
1965-06-25T19:26:24+00:00,7109/4817,2118,1965-050,False
1965-07-02T04:04:48+00:00,415/D032,4481,1965-051,False
1965-07-02T06:28:48+00:00,None,4246,1965-052,False
1965-07-12T18:57:36+00:00,7112/4819,5581,1965-F07,True
1965-07-13T11:02:24+00:00,R 15002- 05,5524,1965-F08,True
1965-07-16T03:36:00+00:00,4000-000-05L,192,1965-053,False
1965-07-16T11:16:48+00:00,107207-01 (207),4482,1965-054,False
1965-07-17T06:00:00+00:00,422/2702,193,1965-055,False
1965-07-18T14:38:24+00:00,U 15000- 32,2119,1965-056,False
1965-07-19T22:04:48+00:00,446/1617,194,1965-057,False
1965-07-20T08:24:00+00:00,225D/1803,4483,1965-058,False
1965-07-23T04:33:36+00:00,None,4484,1965-059,False
1965-07-30T12:57:36+00:00,SA-10,195,1965-060,False
1965-08-03T11:02:24+00:00,U 15001- 01,4485,1965-061,False
1965-08-03T19:12:00+00:00,7111/4818,4486,1965-062,False
1965-08-10T18:00:00+00:00,S131R,196,1965-063,False
1965-08-11T14:24:00+00:00,AC-6,4487,1965-064,False
1965-08-13T22:04:48+00:00,455/AB020,4488,1965-065,False
1965-08-14T11:02:24+00:00,U 15001- 02,4247,1965-066,False
1965-08-17T20:52:48+00:00,449/1618,4489,1965-067,False
1965-08-21T13:55:12+00:00,GLV-5,4490,1965-068,False
1965-08-25T10:04:48+00:00,R 15001- 06,127,1965-069,False
1965-08-25T15:21:36+00:00,434/D033,5525,1965-F09,True
1965-09-02T19:55:12+00:00,401/1602,5582,1965-F10,True
1965-09-03T13:55:12+00:00,4000-000-07LS,128,1965-070,False
1965-09-09T09:36:00+00:00,R 15001- 02,4491,1965-071,False
1965-09-10T04:48:00+00:00,213,2154,1965-072,False
1965-09-18T07:55:12+00:00,4000-000-08LS,129,1965-073,False
1965-09-22T21:36:00+00:00,458/1619,4492,1965-074,False
1965-09-23T09:07:12+00:00,R 15001- 03,2120,1965-075,False
1965-09-30T19:26:24+00:00,7110/4821,130,1965-076,False
1965-10-04T07:40:48+00:00,U 15000- 54/U10327,458,1965-077,False
1965-10-05T09:07:12+00:00,34D/NB20.170  RS,4493,1965-078,False
1965-10-05T17:45:36+00:00,433/1616,131,1965-079,False
1965-10-14T06:00:00+00:00,U 15000- 34,2121,1965-080,False
1965-10-14T13:12:00+00:00,435/6801 (TA4),4494,1965-081,False
1965-10-15T17:16:48+00:00,3C-4,2102,1965-082,False
1965-10-16T08:09:36+00:00,U 15001- 04,132,1965-083,False
1965-10-19T05:45:36+00:00,None,181,1965-084,False
1965-10-25T14:52:48+00:00,5301/5002,5583,1965-F11,True
1965-10-28T08:09:36+00:00,U 15001- 03,4495,1965-085,False
1965-10-28T21:21:36+00:00,439/1620,4496,1965-086,False
1965-11-02T12:28:48+00:00,209,182,1965-087,False
1965-11-04T05:31:12+00:00,None,4497,1965-088,False
1965-11-06T18:43:12+00:00,457/D034,183,1965-089,False
1965-11-08T19:26:24+00:00,7113/4822,4498,1965-090,False
1965-11-12T04:48:00+00:00,U 15000- 42,184,1965-091,False
1965-11-16T04:19:12+00:00,U 15000- 31,4499,1965-092,False
1965-11-19T04:48:00+00:00,S138R,4500,1965-093,False
1965-11-23T03:07:12+00:00,U 15000- 30,2115,1965-094,False
1965-11-26T12:14:24+00:00,None,185,1965-095,False
1965-11-26T14:52:48+00:00,No. 1,186,1965-096,False
1965-11-27T08:24:00+00:00,U 15001- 05,4501,1965-097,False
1965-11-29T04:48:00+00:00,453/6102 (TA5),4502,1965-098,False
1965-12-03T10:48:00+00:00,U 15000- 48/U10328,4503,1965-099,False
1965-12-04T19:26:24+00:00,GLV-7,422,1965-100,False
1965-12-06T21:07:12+00:00,S139R,4504,1965-101,False
1965-12-09T21:07:12+00:00,448/1621,4505,1965-102,False
1965-12-10T08:09:36+00:00,U 15001- 04,4275,1965-103,False
1965-12-15T13:40:48+00:00,GLV-6,2143,1965-104,False
1965-12-16T00:00:00+00:00,None,4379,1965-901,False
1965-12-16T07:26:24+00:00,460/D035,408,1965-105,False
1965-12-17T02:24:00+00:00,R 15000- 31,4506,1965-106,False
1965-12-21T06:14:24+00:00,None,423,1965-107,False
1965-12-21T13:55:12+00:00,3C-8,4507,1965-108,False
1965-12-22T04:33:36+00:00,S140C,4508,1965-109,False
1965-12-24T21:07:12+00:00,451/1610,420,1965-110,False
1965-12-27T22:19:12+00:00,G 15000- 01,4509,1965-111,False
1965-12-28T08:09:36+00:00,None,5526,1965-F12,True
1965-12-28T12:28:48+00:00,4000-000-09LP,4218,1965-112,False
1966-01-07T04:48:00+00:00,251,5252,1966-F01,True
1966-01-07T08:24:00+00:00,U 15001- 08,4510,1966-001,False
1966-01-19T20:09:36+00:00,7114/4825,421,1966-002,False
1966-01-22T08:24:00+00:00,U 15001- 10,511,1966-003,False
1966-01-25T12:28:48+00:00,None,512,1966-004,False
1966-01-28T17:02:24+00:00,S142C,4511,1966-005,False
1966-01-31T11:45:36+00:00,U 15000- 49,456,1966-006,False
1966-02-02T21:36:00+00:00,450/1623,2138,1966-007,False
1966-02-03T07:40:48+00:00,445/D036,4274,1966-008,False
1966-02-05T12:20:00+00:00,No. 02L,4380,1966-901,False
1966-02-09T19:40:48+00:00,428/2703,513,1966-009,False
1966-02-10T08:38:24+00:00,U 15001- 06,4296,1966-010,False
1966-02-11T18:00:00+00:00,None,514,1966-011,False
1966-02-15T20:24:00+00:00,7115/4820,515,1966-012,False
1966-02-17T08:38:24+00:00,No. 2,409,1966-013,False
1966-02-19T08:52:48+00:00,U 15001- 02,516,1966-014,False
1966-02-21T13:26:24+00:00,None,5298,1966-F02,True
1966-02-22T20:09:36+00:00,R 15000- 06,4297,1966-015,False
1966-02-28T13:55:12+00:00,461/D037,4512,1966-016,False
1966-03-01T11:02:24+00:00,U 15000- 50,2139,1966-017,False
1966-03-09T22:04:48+00:00,452/1622,517,1966-018,False
1966-03-16T15:07:12+00:00,5302/5003,518,1966-019,False
1966-03-16T16:48:00+00:00,GLV-8,519,1966-020,False
1966-03-17T10:33:36+00:00,U 15001- 09,4513,1966-021,False
1966-03-18T19:55:12+00:00,7116/4823,520,1966-022,False
1966-03-21T09:36:00+00:00,U 15001- 05,4298,1966-023,False
1966-03-24T14:38:24+00:00,211,5527,1966-F03,True
1966-03-26T03:36:00+00:00,S143C,4514,1966-024,False
1966-03-27T07:26:24+00:00,U 15000- 40,5300,1966-F04,True
1966-03-30T09:21:36+00:00,72D/NB20.152  RS,395,1966-025,False
1966-03-31T05:45:36+00:00,147,4515,1966-026,False
1966-03-31T10:48:00+00:00,N 15000- 51/N10351,4516,1966-027,False
1966-04-06T11:45:36+00:00,U 15001- 07 *,521,1966-028,False
1966-04-07T22:04:48+00:00,474/1627,2140,1966-029,False
1966-04-08T00:57:36+00:00,AC-8,522,1966-030,False
1966-04-08T19:40:48+00:00,5001/6703 (AA15),4517,1966-031,False
1966-04-19T19:12:00+00:00,7117/4827,523,1966-032,False
1966-04-20T10:33:36+00:00,U 15001- 07,4299,1966-033,False
1966-04-22T09:50:24+00:00,S145C,396,1966-034,False
1966-04-25T07:12:00+00:00,N 15000- 37,524,1966-035,False
1966-04-26T10:04:48+00:00,None,4518,1966-036,False
1966-05-03T19:26:24+00:00,465/1625,5528,1966-F05,True
1966-05-06T11:02:24+00:00,N 15001- 01,2141,1966-037,False
1966-05-11T14:09:36+00:00,R 15000- 32,4519,1966-038,False
1966-05-14T18:57:36+00:00,7118/4824,525,1966-039,False
1966-05-15T07:55:12+00:00,456/6202 (TA6),397,1966-040,False
1966-05-17T11:02:24+00:00,U 15001- 06,5529,1966-F06,True
1966-05-17T15:21:36+00:00,5303/5004,5530,1966-F07,True
1966-05-19T02:24:00+00:00,S146C,4520,1966-041,False
1966-05-20T19:00:00+00:00,None,4381,1966-902,False
1966-05-24T01:55:12+00:00,469/1630,4522,1966-042,False
1966-05-24T05:31:12+00:00,None,526,1966-043,False
1966-05-25T13:55:12+00:00,436/D038,4300,1966-044,False
1966-05-30T14:38:24+00:00,AC-10,465,1966-045,False
1966-06-01T15:07:12+00:00,5304,4523,1966-046,False
1966-06-03T13:40:48+00:00,GT-9,411,1966-047,False
1966-06-03T19:26:24+00:00,7119/4826,4524,1966-048,False
1966-06-07T02:52:48+00:00,5601/6502 (AA16),2150,1966-049,False
1966-06-08T11:02:24+00:00,N 15001- 13,4213,1966-050,False
1966-06-09T20:09:36+00:00,7201/1351,4525,1966-051,False
1966-06-10T04:19:12+00:00,S147C,398,1966-052,False
1966-06-16T13:55:12+00:00,3C-11,4526,1966-053,False
1966-06-17T11:02:24+00:00,U 15001- 08,412,1966-054,False
1966-06-21T21:36:00+00:00,466/1626,4527,1966-055,False
1966-06-24T00:14:24+00:00,473/6311 (TA7),4528,1966-056,False
1966-06-25T10:33:36+00:00,R 15000- 21,399,1966-057,False
1966-07-01T16:04:48+00:00,467/D039,4529,1966-058,False
1966-07-05T14:52:48+00:00,SA-203,4530,1966-059,False
1966-07-06T12:57:36+00:00,212,413,1966-060,False
1966-07-08T05:31:12+00:00,None,414,1966-061,False
1966-07-12T18:00:00+00:00,7120/4828,2196,1966-062,False
1966-07-14T02:09:36+00:00,58D,4531,1966-063,False
1966-07-14T10:19:12+00:00,N 15001- 14,415,1966-064,False
1966-07-18T20:38:24+00:00,5305/5005,2142,1966-065,False
1966-07-18T22:19:12+00:00,GLV-10,4532,1966-066,False
1966-07-20T08:52:48+00:00,G 15000- 02,416,1966-067,False
1966-07-28T10:48:00+00:00,N 15001- 01,417,1966-068,False
1966-07-29T18:28:48+00:00,3B-1,4533,1966-069,False
1966-08-04T10:48:00+00:00,S148C,4534,1966-070,False
1966-08-08T11:31:12+00:00,N 15001- 02,418,1966-071,False
1966-08-09T20:52:48+00:00,506/1631,2101,1966-072,False
1966-08-10T19:26:24+00:00,5801/6630 (AA17),4535,1966-073,False
1966-08-16T18:28:48+00:00,7121/4829,4536,1966-074,False
1966-08-17T15:21:36+00:00,462/D040,4537,1966-075,False
1966-08-18T02:24:00+00:00,S149C,400,1966-076,False
1966-08-19T19:26:24+00:00,7202/1352,2151,1966-077,False
1966-08-24T08:09:36+00:00,N 15000- 52,4538,1966-078,False
1966-08-26T13:55:12+00:00,3C-12,5531,1966-F08,True
1966-08-27T09:50:24+00:00,N 15001- 03,4539,1966-079,False
1966-09-12T13:12:00+00:00,5306/5006,419,1966-080,False
1966-09-12T14:38:24+00:00,GLV-11,4540,1966-081,False
1966-09-16T04:33:36+00:00,167/BII-1,401,1966-082,False
1966-09-16T09:36:00+00:00,N 15001- 02,5293,1966-F09,True
1966-09-16T18:00:00+00:00,7123/4832,4541,1966-083,False
1966-09-17T22:33:36+00:00,U 22500-05L,4542,1966-088,False
1966-09-20T12:28:48+00:00,AC-7,2167,1966-084,False
1966-09-20T21:07:12+00:00,477/1628,4543,1966-085,False
1966-09-26T02:52:48+00:00,L-4S-1,5532,1966-F10,True
1966-09-28T19:12:00+00:00,3B-2,2197,1966-086,False
1966-10-02T10:33:36+00:00,463/D041,402,1966-087,False
1966-10-05T22:04:48+00:00,7203/1353,4544,1966-089,False
1966-10-12T19:12:00+00:00,7122/4830,510,1966-090,False
1966-10-14T12:14:24+00:00,N 15001- 07,2107,1966-091,False
1966-10-20T07:55:12+00:00,N 15000- 40,4289,1966-092,False
1966-10-20T08:52:48+00:00,N 15001- 04,4545,1966-093,False
1966-10-22T08:38:24+00:00,N 15000- 53,392,1966-094,False
1966-10-26T11:16:48+00:00,AC-9,459,1966-095,False
1966-10-26T23:02:24+00:00,464/D042,460,1966-096,False
1966-10-28T12:00:00+00:00,S150C,487,1966-097,False
1966-11-02T00:43:12+00:00,N 22500-06L,490,1966-101,False
1966-11-02T20:24:00+00:00,7124/4831,488,1966-098,False
1966-11-03T13:55:12+00:00,3C-9,489,1966-099,False
1966-11-06T23:16:48+00:00,5802/6631 (AA18),2175,1966-100,False
1966-11-08T19:55:12+00:00,507/1632,491,1966-102,False
1966-11-11T19:12:00+00:00,5307/5001R,4290,1966-103,False
1966-11-11T20:52:48+00:00,GLV-12,4220,1966-104,False
1966-11-12T09:50:24+00:00,N 15001- 05,492,1966-105,False
1966-11-16T12:57:36+00:00,4000-000-10LP,5253,1966-F11,True
1966-11-19T07:55:12+00:00,N 15001- 08,4291,1966-106,False
1966-11-28T11:02:24+00:00,U 15000- 02,493,1966-107,False
1966-12-03T08:09:36+00:00,N 15001- 06,494,1966-108,False
1966-12-05T21:07:12+00:00,7125/4833,4546,1966-109,False
1966-12-07T02:09:36+00:00,5101/6151 (AA19),4547,1966-110,False
1966-12-11T21:07:12+00:00,89D,2149,1966-111,False
1966-12-12T20:38:24+00:00,None,495,1966-112,False
1966-12-14T11:02:24+00:00,U 15000- 01,5572,1966-F12,True
1966-12-14T18:14:24+00:00,3B-3,496,1966-113,False
1966-12-14T19:26:24+00:00,471/D043,4292,1966-114,False
1966-12-19T12:00:00+00:00,N 15001- 09,497,1966-115,False
1966-12-20T02:24:00+00:00,L-4S-2,5533,1966-F13,True
1966-12-21T10:19:12+00:00,N 15000- 55,4293,1966-116,False
1966-12-21T13:12:00+00:00,None,498,1966-117,False
1966-12-29T12:00:00+00:00,459/2731,2176,1966-118,False
1967-01-11T10:48:00+00:00,468/D044,393,1967-001,False
1967-01-14T21:21:36+00:00,495/1629,4548,1967-002,False
1967-01-18T14:24:00+00:00,3C-13,4549,1967-003,False
1967-01-19T12:43:12+00:00,N 15001- 05,499,1967-004,False
1967-01-25T13:55:12+00:00,N 22500-07L,4294,1967-005,False
1967-01-26T17:31:12+00:00,472/D045,4550,1967-006,False
1967-01-31T12:43:12+00:00,S151C,5534,1967-F01,True
1967-02-02T19:55:12+00:00,7126/4834,4551,1967-007,False
1967-02-05T01:12:00+00:00,5803/6632 (AA20),4552,1967-008,False
1967-02-07T03:21:36+00:00,U 15000- 03,500,1967-009,False
1967-02-08T07:55:12+00:00,169/BII-2,394,1967-010,False
1967-02-08T09:36:00+00:00,No. 3,4553,1967-011,False
1967-02-08T10:19:12+00:00,N 15001- 09,2177,1967-012,False
1967-02-14T10:04:48+00:00,None,4554,1967-013,False
1967-02-15T10:04:48+00:00,No. 4,376,1967-014,False
1967-02-22T22:04:48+00:00,493/1635,501,1967-015,False
1967-02-24T19:55:12+00:00,3B-4,4555,1967-016,False
1967-02-27T08:38:24+00:00,U 15001- 03,4556,1967-017,False
1967-02-28T14:38:24+00:00,N 15000- 55,4557,1967-018,False
1967-03-03T06:43:12+00:00,None,502,1967-019,False
1967-03-08T16:19:12+00:00,431/D046,4558,1967-020,False
1967-03-10T11:31:12+00:00,N10722701,503,1967-021,False
1967-03-13T12:14:24+00:00,N 15001- 06,4212,1967-022,False
1967-03-16T17:31:12+00:00,U231-05,2136,1967-023,False
1967-03-21T10:04:48+00:00,None,4559,1967-024,False
1967-03-22T12:43:12+00:00,N 15001- 07,504,1967-025,False
1967-03-22T14:09:36+00:00,N 22500-08L,5535,1967-F02,True
1967-03-23T01:26:24+00:00,470/D047,377,1967-026,False
1967-03-24T11:45:36+00:00,4000-000-06LM,4560,1967-027,False
1967-03-25T06:57:36+00:00,U231-08,505,1967-028,False
1967-03-30T18:57:36+00:00,501/1636,4561,1967-029,False
1967-04-04T13:55:12+00:00,Ya15001- 01,4562,1967-030,False
1967-04-06T03:21:36+00:00,5102/6152 (AA21),4563,1967-031,False
1967-04-08T09:07:12+00:00,228-01,4564,1967-032,False
1967-04-12T10:48:00+00:00,N 15001- 08,507,1967-033,False
1967-04-13T02:38:24+00:00,L-4S-3,5254,1967-F03,True
1967-04-14T03:21:36+00:00,S154C,4565,1967-034,False
1967-04-17T07:12:00+00:00,AC-12,4566,1967-035,False
1967-04-20T11:16:48+00:00,484/D048,365,1967-036,False
1967-04-23T00:28:48+00:00,U 15000- 04,508,1967-037,False
1967-04-26T10:04:48+00:00,S153C,4567,1967-038,False
1967-04-26T18:00:00+00:00,3B-5,5536,1967-F04,True
1967-04-27T12:43:12+00:00,R 15000- 22,4568,1967-039,False
1967-04-28T10:04:48+00:00,3C-10,366,1967-040,False
1967-05-04T22:19:12+00:00,5804/6633 (AA22),4569,1967-041,False
1967-05-05T16:04:48+00:00,S155C,4570,1967-042,False
1967-05-09T21:50:24+00:00,508/1634,4571,1967-043,False
1967-05-12T10:33:36+00:00,Ya15001- 02,509,1967-044,False
1967-05-15T11:02:24+00:00,N149    -16LM,367,1967-045,False
1967-05-16T21:50:24+00:00,N 15001- 58,2137,1967-046,False
1967-05-17T16:04:48+00:00,Ya22500-09L,4572,1967-047,False
1967-05-18T09:07:12+00:00,S156C,4573,1967-048,False
1967-05-22T13:55:12+00:00,Ya15001- 12,4295,1967-049,False
1967-05-22T18:28:48+00:00,7127/4838,2174,1967-050,False
1967-05-24T14:09:36+00:00,486/D049,485,1967-051,False
1967-05-24T22:48:00+00:00,N 15000- 41,4574,1967-052,False
1967-05-30T02:09:36+00:00,S152C,5537,1967-F05,True
1967-05-31T09:36:00+00:00,443/2704,368,1967-053,False
1967-06-01T10:33:36+00:00,Ya15001- 11,486,1967-054,False
1967-06-04T18:00:00+00:00,7128/4837,4575,1967-055,False
1967-06-05T05:02:24+00:00,None,2173,1967-056,False
1967-06-08T12:57:36+00:00,Ya15001- 04,481,1967-057,False
1967-06-12T02:38:24+00:00,Ya15000- 71  L70,4576,1967-058,False
1967-06-12T18:00:00+00:00,N231-12,4577,1967-059,False
1967-06-14T06:00:00+00:00,5401/6933 (AA23),4578,1967-060,False
1967-06-16T04:48:00+00:00,None,482,1967-061,False
1967-06-16T21:36:00+00:00,509/1633,483,1967-062,False
1967-06-17T02:38:24+00:00,Ya15000- 70  L71,4579,1967-063,False
1967-06-20T11:02:24+00:00,Ya15001- 13,5538,1967-F06,True
1967-06-20T16:19:12+00:00,3B-8,2195,1967-064,False
1967-06-26T04:33:36+00:00,N149    -20LM,5539,1967-F07,True
1967-06-29T21:07:12+00:00,171/BII-3,369,1967-065,False
1967-07-01T13:12:00+00:00,3C-14,4580,1967-066,False
1967-07-04T06:00:00+00:00,Ya15001- 05,4581,1967-067,False
1967-07-14T12:00:00+00:00,AC-11,2153,1967-068,False
1967-07-17T16:48:00+00:00,Ya22500-11L,484,1967-069,False
1967-07-19T14:24:00+00:00,488/D050,370,1967-070,False
1967-07-21T06:00:00+00:00,Ya15001- 14,5540,1967-F08,True
1967-07-25T03:50:24+00:00,496/2732,466,1967-071,False
1967-07-27T18:57:36+00:00,92D,4582,1967-072,False
1967-07-28T14:24:00+00:00,478/6802 (TA8),4583,1967-073,False
1967-07-31T16:48:00+00:00,Ya22500-12L,467,1967-074,False
1967-08-01T22:33:36+00:00,5805/6634 (AA24),4584,1967-075,False
1967-08-07T21:50:24+00:00,510/1637,468,1967-076,False
1967-08-08T16:04:48+00:00,Ya22500-10L,4285,1967-077,False
1967-08-09T05:45:36+00:00,Ya15001- 15,2168,1967-078,False
1967-08-16T17:02:24+00:00,3B-9,4585,1967-079,False
1967-08-23T04:48:00+00:00,266/BII-4,371,1967-080,False
1967-08-24T05:02:24+00:00,U231-10,469,1967-081,False
1967-08-31T07:55:12+00:00,N 15000- 81  L81,4586,1967-082,False
1967-09-01T10:33:36+00:00,Ya15001- 03,5541,1967-F09,True
1967-09-07T22:04:48+00:00,475/D051,470,1967-083,False
1967-09-08T07:55:12+00:00,AC-13,4587,1967-084,False
1967-09-11T10:33:36+00:00,Ya15002- 11,2169,1967-085,False
1967-09-12T17:02:24+00:00,N231-08,4286,1967-086,False
1967-09-15T19:40:48+00:00,512/1641,4588,1967-087,False
1967-09-16T06:00:00+00:00,Ya15001- 06,471,1967-088,False
1967-09-19T14:38:24+00:00,Ya22500-14L,2170,1967-089,False
1967-09-19T18:43:12+00:00,3B-10,2106,1967-090,False
1967-09-22T14:09:36+00:00,Ya22500-15L,4589,1967-091,False
1967-09-25T08:24:00+00:00,S157C,4590,1967-092,False
1967-09-26T10:19:12+00:00,Ya15001- 07,4591,1967-093,False
1967-09-27T11:02:24+00:00,N149    -15LM,5542,1967-F10,True
1967-09-27T22:04:48+00:00,229-01,5543,1967-F11,True
1967-09-28T00:43:12+00:00,442/D052,372,1967-094,False
1967-10-03T05:02:24+00:00,Ya15000- 83  L83,472,1967-095,False
1967-10-11T07:55:12+00:00,268/BII-5,4592,1967-096,False
1967-10-11T11:31:12+00:00,Ya15002- 01,4593,1967-097,False
1967-10-16T07:55:12+00:00,Ya15001- 17,4287,1967-098,False
1967-10-18T13:26:24+00:00,Ya22500-16L,473,1967-099,False
1967-10-18T16:04:48+00:00,490/D053,4594,1967-100,False
1967-10-22T08:38:24+00:00,Ya15000- 84  L84,2171,1967-101,False
1967-10-24T22:48:00+00:00,N 15000- 56,373,1967-102,False
1967-10-25T19:12:00+00:00,3B-11,474,1967-103,False
1967-10-27T02:24:00+00:00,N 22500-03L,4219,1967-104,False
1967-10-27T09:36:00+00:00,U 15000- 05,4595,1967-105,False
1967-10-28T13:12:00+00:00,Ya22500-13L,4596,1967-106,False
1967-10-30T08:09:36+00:00,N 15000- 07,4288,1967-107,False
1967-10-30T18:00:00+00:00,N149    -19LM,4597,1967-108,False
1967-11-02T21:36:00+00:00,513/1639,475,1967-109,False
1967-11-03T11:16:48+00:00,Ya15001- 16,4598,1967-110,False
1967-11-05T23:31:12+00:00,5103/6153 (AA25),4599,1967-111,False
1967-11-07T07:40:48+00:00,AC-14,374,1967-112,False
1967-11-09T12:00:00+00:00,SA-501,476,1967-113,False
1967-11-10T18:00:00+00:00,480/D054,4600,1967-114,False
1967-11-21T14:24:00+00:00,U231-11,2172,1967-115,False
1967-11-22T19:12:00+00:00,230-01,5544,1967-F12,True
1967-11-23T14:52:48+00:00,N149    -18LM,4601,1967-116,False
1967-11-25T11:31:12+00:00,Ya15002- 04,4602,1967-117,False
1967-11-29T04:48:00+00:00,CC-2029/SV-10,4603,1967-118,False
1967-12-03T12:00:00+00:00,Ya15002- 13,477,1967-119,False
1967-12-05T00:57:36+00:00,S158C,478,1967-120,False
1967-12-05T18:43:12+00:00,3B-12,4604,1967-121,False
1967-12-09T22:19:12+00:00,514/1642,4605,1967-122,False
1967-12-13T14:09:36+00:00,489/D055,375,1967-123,False
1967-12-16T12:00:00+00:00,Ya15002- 03,479,1967-124,False
1967-12-19T06:28:48+00:00,None,4606,1967-125,False
1967-12-26T09:07:12+00:00,None,480,1967-126,False
1967-12-27T11:31:12+00:00,N 22500-07L,4607,1967-127,False
1968-01-07T06:28:48+00:00,AC-15,694,1968-001,False
1968-01-11T16:19:12+00:00,454/D056,1232,1968-002,False
1968-01-16T12:00:00+00:00,Ya15002- 05,1252,1968-003,False
1968-01-17T10:19:12+00:00,498/2733,689,1968-004,False
1968-01-18T18:57:36+00:00,3B-13,741,1968-005,False
1968-01-19T22:04:48+00:00,N149    -21LM,1253,1968-006,False
1968-01-22T22:48:00+00:00,SA-204,1254,1968-007,False
1968-01-24T22:19:12+00:00,516/1640,742,1968-008,False
1968-02-06T07:55:12+00:00,N 15002- 14,1255,1968-009,False
1968-02-07T10:48:00+00:00,Ya15000- 57  L57,5545,1968-F01,True
1968-02-20T10:04:48+00:00,None,1256,1968-010,False
1968-02-20T16:04:48+00:00,N149    -22LM,4021,1968-011,False
1968-03-02T03:50:24+00:00,S162C,1233,1968-012,False
1968-03-02T18:28:48+00:00,231-01,1234,1968-013,False
1968-03-04T13:12:00+00:00,5602A/6503 (AA26),695,1968-014,False
1968-03-05T11:16:48+00:00,U231-06,1257,1968-015,False
1968-03-05T12:28:48+00:00,Ya15002- 02,1258,1968-016,False
1968-03-05T18:28:48+00:00,S160C,1235,1968-017,False
