OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025DHL,2025-03-28T23:15:26.235360,14.11047040,.0100208,99.1612,162.9863,337.2352,196.7111,0,U,33723,999,87883,.32774E-2,.6136E-4,0
FENGYUN 1C DEB,1999-025DHM,2025-04-01T19:18:39.263040,14.19052627,.002746,98.6128,109.2697,196.2655,338.0437,0,U,33724,999,90345,.74798E-3,.1526E-4,0
FENGYUN 1C DEB,1999-025DHP,2025-04-02T02:43:14.719584,14.13713117,.0194126,98.6059,225.0361,39.7144,132.1060,0,U,33726,999,88333,.63847E-3,.1403E-4,0
FENGYUN 1C DEB,1999-025DHR,2025-04-02T12:03:55.489248,14.89016033,.0156547,99.0080,113.0933,309.4591,49.2858,0,U,33728,999,94512,.90029E-3,.10591E-3,0
FENGYUN 1C DEB,1999-025DHT,2025-03-28T19:38:30.319008,14.58615663,.0045184,99.0766,121.0998,80.6886,279.9416,0,U,33730,999,91899,.3134E-2,.14774E-3,0
FENGYUN 1C DEB,1999-025DHU,2025-04-01T19:08:58.880544,13.94293849,.0130922,99.4590,107.7511,24.8722,335.8673,0,U,33731,999,86895,.24145E-2,.3401E-4,0
FENGYUN 1C DEB,1999-025DHW,2025-03-18T16:42:37.285632,14.25598316,.008705,99.1026,151.5947,223.9982,290.4961,0,U,33733,999,86604,.89531E-2,.22079E-3,0
FENGYUN 1C DEB,1999-025DJA,2025-04-02T01:03:57.220992,14.02014492,.0129453,98.3666,306.9694,283.6324,235.4760,0,U,33737,999,85170,.16819E-2,.2721E-4,0
FENGYUN 1C DEB,1999-025DJB,2025-04-02T10:28:36.670656,13.98897726,.0186453,99.1731,152.2320,0.1552,11.3801,0,U,33738,999,85680,.96742E-3,.1574E-4,0
FENGYUN 1C DEB,1999-025DJD,2025-04-02T12:05:52.021248,14.12158096,.0002232,98.7004,113.0286,129.0050,231.1321,0,U,33740,999,86558,.25641E-3,.428E-5,0
FENGYUN 1C DEB,1999-025DJE,2025-03-28T05:25:30.678528,14.07368383,.0132179,98.5636,13.7597,105.3211,256.2611,0,U,33741,999,84109,.45584E-2,.8265E-4,0
FENGYUN 1C DEB,1999-025DJJ,2025-04-02T00:45:03.578688,14.20621590,.0053938,99.1327,120.8043,272.8040,86.6962,0,U,33745,999,62383,.19731E-2,.4264E-4,0
FENGYUN 1C DEB,1999-025DJL,2025-03-29T16:10:06.683808,14.14744508,.0091358,99.0922,177.9113,226.5301,132.8248,0,U,33747,999,86480,.40537E-2,.8091E-4,0
FENGYUN 1C DEB,1999-025DJM,2025-04-02T09:35:08.188512,14.30412001,.0033448,98.6062,146.1327,268.6702,91.0648,0,U,33748,999,87755,.17187E-2,.4455E-4,0
FENGYUN 1C DEB,1999-025DJQ,2025-04-01T01:45:35.685216,14.05461737,.0285536,94.6150,30.5053,273.2823,83.5730,0,U,35088,999,55201,.81699E-2,.19166E-3,0
FENGYUN 1C DEB,1999-025DJR,2025-04-02T11:18:15.785856,14.18732234,.0031104,98.5681,110.8223,80.8964,279.5730,0,U,35089,999,57269,.10735E-2,.2198E-4,0
FENGYUN 1C DEB,1999-025DJS,2025-04-02T11:32:55.320576,14.15898369,.0058388,99.2004,96.5388,16.0238,344.2764,0,U,35090,999,62650,.3453E-2,.6869E-4,0
FENGYUN 1C DEB,1999-025DJT,2025-03-26T16:40:50.378592,14.54422907,.0052753,98.5908,181.4879,16.7883,343.5044,0,U,35091,999,86124,.56483E-2,.24508E-3,0
FENGYUN 1C DEB,1999-025DKG,2025-04-01T06:21:12.079296,14.19769516,.0031696,98.6010,105.1422,158.2022,262.9428,0,U,35104,999,86141,.76375E-3,.1583E-4,0
FENGYUN 1C DEB,1999-025DKH,2025-03-29T04:03:46.774368,14.44485578,.0114609,98.9151,56.0598,104.9497,256.4414,0,U,35105,999,90759,.83892E-3,.3088E-4,0
FENGYUN 1C DEB,1999-025DKL,2025-03-30T18:15:41.190624,14.06532387,.0136721,98.7901,92.4199,64.5102,297.0137,0,U,35108,999,85625,.63651E-3,.1105E-4,0
FENGYUN 1C DEB,1999-025DKM,2025-04-02T05:59:32.733024,14.20457917,.0154667,98.6003,88.0843,50.9309,310.5512,0,U,35109,999,60546,.69855E-3,.1648E-4,0
FENGYUN 1C DEB,1999-025DKP,2025-04-01T21:45:57.824928,14.10501482,.0022288,99.4840,156.8182,207.4118,152.5876,0,U,35111,999,60551,.70201E-3,.1204E-4,0
FENGYUN 1C DEB,1999-025DKU,2025-04-01T20:14:44.978496,14.23809242,.0061819,98.6778,141.0658,71.4004,289.3875,0,U,35116,999,56331,.14968E-2,.345E-4,0
FENGYUN 1C DEB,1999-025DKZ,2025-04-01T10:17:28.870368,14.04544484,.0159137,98.3402,335.7382,101.9815,259.9241,0,U,35121,999,57507,.16087E-3,.25E-5,0
FENGYUN 1C DEB,1999-025DLA,2025-04-02T08:16:22.093824,14.13774384,.0025616,98.6903,118.0248,163.0762,197.1271,0,U,35122,999,60272,.54038E-3,.983E-5,0
FENGYUN 1C DEB,1999-025DLB,2025-03-31T10:13:50.479680,14.23421656,.0050646,99.1163,263.6098,90.3994,270.2987,0,U,35123,999,57426,.12289E-2,.2781E-4,0
FENGYUN 1C DEB,1999-025DLD,2025-04-01T07:49:35.914368,14.31173225,.0052742,98.2270,115.5974,337.1671,22.7168,0,U,35125,999,27626,.20321E-2,.5409E-4,0
FENGYUN 1C DEB,1999-025DLJ,2025-03-30T17:27:05.880960,14.67904788,.0025317,99.0483,261.7214,195.0834,164.9616,0,U,35130,999,61110,.11456E-1,.6641E-3,0
FENGYUN 1C DEB,1999-025DLP,2025-04-02T06:44:29.593248,14.21897802,.0081571,98.5715,108.1863,303.8160,55.5271,0,U,35135,999,84207,.82555E-3,.184E-4,0
FENGYUN 1C DEB,1999-025DLT,2025-03-30T19:59:10.729248,14.20580416,.0068372,98.5869,102.3103,321.9692,37.6668,0,U,35139,999,60505,.72808E-3,.156E-4,0
FENGYUN 1C DEB,1999-025DLU,2025-03-30T05:43:16.333536,14.20943001,.0292552,98.4235,81.7772,357.1919,2.7605,0,U,35140,999,83974,.68088E-3,.2226E-4,0
FENGYUN 1C DEB,1999-025DLW,2025-03-27T11:27:14.932224,13.90327302,.0108112,99.0327,85.8085,200.8846,314.0808,0,U,35142,999,82072,.47442E-3,.574E-5,0
FENGYUN 1C DEB,1999-025DLY,2025-03-27T00:17:03.467616,14.52413605,.0030896,98.6884,190.6642,84.2841,276.1875,0,U,35144,999,84318,.82551E-2,.3397E-3,0
FENGYUN 1C DEB,1999-025DMB,2025-04-01T19:40:18.999840,14.66823516,.0030964,99.4986,123.8448,254.6507,105.1270,0,U,35147,999,90044,.24891E-2,.13956E-3,0
FENGYUN 1C DEB,1999-025DMG,2025-03-28T17:30:29.382336,13.76052020,.0194386,99.8135,262.3240,325.5737,33.2943,0,U,35152,999,58630,.76288E-3,.802E-5,0
FENGYUN 1C DEB,1999-025DMH,2025-04-02T08:21:52.565184,14.71800444,.0175732,98.9363,319.3326,156.4024,204.5367,0,U,35153,999,93473,.63401E-3,.4984E-4,0
FENGYUN 1C DEB,1999-025DMJ,2025-04-02T12:41:14.254944,14.18289304,.018068,99.3984,198.5061,37.9971,323.3791,0,U,35154,999,60973,.63088E-3,.1477E-4,0
FENGYUN 1C DEB,1999-025DMK,2025-03-27T18:39:41.693760,14.18497677,.0027177,98.5131,108.9081,103.9419,256.4783,0,U,35155,999,89437,.1603E-2,.3285E-4,0
FENGYUN 1C DEB,1999-025DML,2025-04-01T10:44:18.176640,14.10243322,.0037486,98.7340,84.8900,151.5867,208.7359,0,U,35156,999,60445,.56303E-3,.962E-5,0
FENGYUN 1C DEB,1999-025DMP,2025-04-02T03:38:51.248256,14.41132457,.0013494,98.8468,157.7452,199.4630,188.3508,0,U,35159,999,57809,.31596E-2,.10161E-3,0
FENGYUN 1C DEB,1999-025DMQ,2025-04-02T13:02:27.201696,14.35142484,.0177567,99.1379,191.5837,261.1024,97.0021,0,U,35160,999,61284,.64456E-3,.2144E-4,0
FENGYUN 1C DEB,1999-025DMV,2025-03-31T11:56:04.193664,14.30561729,.0023854,98.8696,176.4116,94.9545,265.4361,0,U,35165,999,86053,.31462E-2,.8195E-4,0
FENGYUN 1C DEB,1999-025DMX,2025-04-01T10:44:16.039968,14.29919796,.0232271,98.4402,91.8328,238.9495,118.8701,0,U,35167,999,66370,.6689E-3,.2259E-4,0
FENGYUN 1C DEB,1999-025DMY,2025-03-30T13:54:04.696128,14.15140548,.0126187,98.2953,359.5338,151.6562,209.1554,0,U,35168,999,54286,.50668E-3,.1023E-4,0
FENGYUN 1C DEB,1999-025DMZ,2025-04-01T19:29:39.565536,14.56801586,.0156783,99.1651,310.2113,158.4920,202.2960,0,U,35169,999,62066,.93557E-3,.4893E-4,0
FENGYUN 1C DEB,1999-025DNB,2025-03-31T16:06:50.306976,13.93391790,.0138985,98.9937,248.4318,299.4208,59.3140,0,U,35171,999,84990,.23286E-2,.3256E-4,0
FENGYUN 1C DEB,1999-025DND,2025-04-01T11:02:55.684608,13.36293601,.0497902,99.7937,171.8965,114.1299,251.2718,0,U,35173,999,62418,.52661E-2,.5484E-4,0
FENGYUN 1C DEB,1999-025DNE,2025-04-01T02:07:36.694560,14.82327775,.0200012,98.9525,31.6046,281.5722,76.3096,0,U,35174,999,86360,.35179E-2,.40072E-3,0
FENGYUN 1C DEB,1999-025DNF,2025-03-31T19:11:35.735424,14.20838348,.0056854,98.5811,106.4877,301.3298,58.2322,0,U,35175,999,57600,.64031E-3,.1363E-4,0
FENGYUN 1C DEB,1999-025DNG,2025-04-02T10:11:26.871648,14.16549317,.0055473,98.5392,89.1475,68.9501,291.7595,0,U,35176,999,87327,.78134E-3,.1539E-4,0
FENGYUN 1C DEB,1999-025DNX,2025-03-29T17:22:02.902944,13.91037928,.0102608,98.9931,78.4115,190.9758,168.9162,0,U,35191,999,84314,.29117E-3,.339E-5,0
FENGYUN 1C DEB,1999-025DPA,2025-04-01T22:04:58.376640,14.57442166,.0120209,98.9672,155.4043,132.0541,229.0959,0,U,35194,999,87479,.16353E-2,.8147E-4,0
FENGYUN 1C DEB,1999-025DPB,2025-03-22T23:21:19.849824,14.53229802,.0109189,98.9905,156.6478,148.2533,212.5306,0,U,35195,999,87077,.413E-2,.1852E-3,0
FENGYUN 1C DEB,1999-025DPC,2025-04-01T20:46:08.103648,14.18657733,.0217215,98.5510,115.8657,356.0794,126.5530,0,U,35196,999,85612,.1615E-2,.4189E-4,0
FENGYUN 1C DEB,1999-025DPG,2025-04-01T06:01:41.081088,13.41780177,.0352427,98.8521,99.4718,344.1715,75.4710,0,U,35200,999,62477,.8561E-3,.653E-5,0
FENGYUN 1C DEB,1999-025DPH,2025-04-02T06:34:50.750400,14.10932039,.0005713,98.7168,108.9230,250.8456,120.6837,0,U,35201,999,83431,.204E-3,.323E-5,0
FENGYUN 1C DEB,1999-025DPJ,2025-04-01T21:18:40.599360,13.34325497,.0373682,100.1076,139.6802,257.0825,98.8322,0,U,35202,999,82441,.22842E-2,.1644E-4,0
FENGYUN 1C DEB,1999-025DPK,2025-04-02T01:09:57.182400,13.24865308,.0522847,102.0722,17.3418,354.9068,4.6850,0,U,35203,999,56276,.40326E-2,.3583E-4,0
FENGYUN 1C DEB,1999-025DPL,2025-03-30T10:10:42.658176,14.43803691,.0040123,99.0089,261.9625,11.5529,49.9236,0,U,35204,999,87325,.33527E-2,.11495E-3,0
FENGYUN 1C DEB,1999-025DPQ,2025-04-02T07:27:39.269952,13.98800136,.0102289,98.9218,118.3430,140.1846,220.6881,0,U,35208,999,87005,.13366E-2,.1971E-4,0
FENGYUN 1C DEB,1999-025DPS,2025-04-02T10:21:47.082816,14.29653221,.0050262,99.0930,84.1828,257.1615,259.7119,0,U,35210,999,86484,.48758E-2,.12639E-3,0
FENGYUN 1C DEB,1999-025DPZ,2025-03-30T08:30:03.758688,13.56163773,.030052,101.8834,311.6370,170.3670,190.3401,0,U,35217,999,57729,.31497E-2,.2898E-4,0
FENGYUN 1C DEB,1999-025DQC,2025-03-30T03:02:32.196192,14.20555834,.0043607,99.0399,153.1093,325.0863,34.7454,0,U,35220,999,84282,.22388E-2,.4814E-4,0
FENGYUN 1C DEB,1999-025DQF,2025-04-02T14:31:36.961824,14.84333708,.0141187,98.9446,42.9115,55.4603,305.9842,0,U,35223,999,90106,.18229E-2,.18246E-3,0
FENGYUN 1C DEB,1999-025DQM,2025-04-01T22:27:36.025632,14.49075369,.0057215,98.4600,168.0348,271.7334,87.7306,0,U,35229,999,60803,.55961E-2,.21719E-3,0
FENGYUN 1C DEB,1999-025DQN,2025-03-30T09:33:30.829536,14.79402365,.0035908,98.4242,248.6698,207.9294,151.9989,0,U,35230,999,68568,.90974E-2,.69193E-3,0
FENGYUN 1C DEB,1999-025DQP,2025-04-02T02:11:11.321664,14.14502446,.0038056,98.7537,140.6851,91.4211,269.1322,0,U,35231,999,87902,.2178E-4,-.1E-7,0
FENGYUN 1C DEB,1999-025DQR,2025-04-01T05:20:54.824928,14.38120069,.0041208,98.7653,184.2748,299.7882,88.3406,0,U,35233,999,87499,.30175E-2,.9205E-4,0
FENGYUN 1C DEB,1999-025DQS,2025-03-31T20:04:53.793408,14.62917884,.0104189,98.0913,123.5353,349.9883,9.9242,0,U,35234,999,90611,.14652E-2,.8062E-4,0
FENGYUN 1C DEB,1999-025DQX,2025-04-01T18:13:03.270432,13.68625750,.0227392,99.2458,262.3544,314.1084,44.1548,0,U,35239,999,54642,.13854E-2,.1381E-4,0
FENGYUN 1C DEB,1999-025DQY,2025-04-02T07:17:13.393536,14.20913961,.0047229,99.3376,39.7719,152.0766,208.2958,0,U,35240,999,89548,.27772E-2,.6034E-4,0
FENGYUN 1C DEB,1999-025DQZ,2025-03-29T13:51:03.377952,14.00371935,.0138929,98.6382,31.6399,210.6991,148.5993,0,U,35241,999,83991,.20382E-2,.3241E-4,0
FENGYUN 1C DEB,1999-025DRA,2025-04-01T02:29:39.741216,13.51475870,.0309113,99.9728,142.2101,101.2028,290.4353,0,U,35242,999,54673,.30312E-2,.2619E-4,0
FENGYUN 1C DEB,1999-025DRB,2025-04-02T09:48:06.827040,14.77895613,.0075599,98.9006,143.4010,343.0088,16.8589,0,U,35243,999,87234,.24368E-2,.18372E-3,0
FENGYUN 1C DEB,1999-025DRC,2025-03-30T09:03:29.011968,14.06050180,.0072771,98.8660,135.1785,158.7725,201.6490,0,U,35244,999,62204,.87323E-3,.1425E-4,0
FENGYUN 1C DEB,1999-025DRD,2025-04-02T10:52:45.055200,14.11248659,.0059307,99.0865,174.5319,264.4759,156.1338,0,U,35245,999,84188,.27686E-2,.5037E-4,0
FENGYUN 1C DEB,1999-025DRU,2025-04-01T00:32:20.768640,13.45445118,.044701,98.5261,196.4825,198.9838,159.4162,0,U,36147,999,56557,.44065E-2,.4747E-4,0
FENGYUN 1C DEB,1999-025DRV,2025-04-01T21:33:56.714976,13.82239970,.0292131,98.4078,328.9502,328.9639,29.4537,0,U,36148,999,86720,.52412E-2,.78E-4,0
FENGYUN 1C DEB,1999-025DRZ,2025-04-02T08:32:28.014720,14.15954306,.0056237,98.7717,135.9830,218.2126,141.5056,0,U,36152,999,60555,.16857E-2,.333E-4,0
FENGYUN 1C DEB,1999-025DSH,2025-04-01T21:30:58.208256,14.12911739,.0135301,98.1733,315.9663,169.7448,190.6537,0,U,36160,999,56453,.4045E-3,.784E-5,0
FENGYUN 1C DEB,1999-025DSK,2025-04-01T08:53:38.722848,13.98432412,.0273098,97.6446,292.2359,139.6608,222.5172,0,U,36162,999,66948,.55985E-2,.10999E-3,0
FENGYUN 1C DEB,1999-025DSL,2025-04-01T05:38:48.166944,14.50064070,.0046574,99.0882,273.5189,128.7557,231.7810,0,U,36163,999,85473,.74369E-2,.29315E-3,0
FENGYUN 1C DEB,1999-025DSQ,2025-04-02T10:29:03.751008,14.46972881,.0071564,98.8285,348.6878,289.4476,69.8992,0,U,36167,999,63599,.17261E-2,.6432E-4,0
FENGYUN 1C DEB,1999-025DSW,2025-03-30T05:00:29.577024,14.24602063,.0147487,98.1818,63.2307,224.5459,134.3790,0,U,36173,999,55423,.49638E-3,.125E-4,0
FENGYUN 1C DEB,1999-025DTD,2025-03-31T21:51:18.384480,14.19780984,.0214118,98.4760,165.1762,54.1391,307.9464,0,U,36180,999,66952,.1036E-2,.2719E-4,0
FENGYUN 1C DEB,1999-025DTF,2025-04-02T00:59:56.040576,14.32329656,.0022962,99.0852,7.0912,97.0591,263.3203,0,U,36182,999,84308,.23026E-2,.6194E-4,0
FENGYUN 1C DEB,1999-025DTM,2025-03-30T05:00:34.147584,14.53910946,.0051874,98.5855,181.8188,18.2469,342.0573,0,U,36188,999,84759,.35192E-2,.15053E-3,0
FENGYUN 1C DEB,1999-025DTX,2025-04-01T01:51:50.099616,14.06264430,.0100722,98.6358,131.9223,117.9587,243.1821,0,U,36198,999,59992,.26827E-2,.4588E-4,0
FENGYUN 1C DEB,1999-025DTY,2025-04-01T19:28:27.518304,14.29209877,.0093949,98.3116,124.8770,101.8666,259.3070,0,U,36199,999,90301,.46473E-3,.1198E-4,0
FENGYUN 1C DEB,1999-025DTZ,2025-03-30T22:41:00.065760,14.49421713,.0041306,99.3911,133.1199,58.4454,302.0759,0,U,36200,999,69630,.50183E-2,.1941E-3,0
FENGYUN 1C DEB,1999-025DUC,2025-04-01T11:59:37.195584,14.72809167,.0090681,99.0893,4.0636,224.1866,135.2071,0,U,36203,999,59666,.18368E-2,.1249E-3,0
FENGYUN 1C DEB,1999-025DUD,2025-04-02T10:17:45.364128,14.32629902,.0021474,99.2924,170.9144,175.4029,184.7354,0,U,36204,999,90784,.20303E-2,.5484E-4,0
FENGYUN 1C DEB,1999-025DUF,2025-04-02T07:43:30.972864,14.20777385,.003124,98.4996,125.2531,39.8616,320.4848,0,U,36206,999,60807,.11235E-2,.2396E-4,0
FENGYUN 1C DEB,1999-025DUG,2025-03-30T03:49:45.435360,14.00650056,.0145883,98.6174,347.9024,324.5735,34.5807,0,U,36207,999,87640,.3773E-2,.6121E-4,0
FENGYUN 1C DEB,1999-025DUL,2025-04-01T18:30:16.255872,14.24817610,.0269689,98.4938,92.4826,255.5042,101.6080,0,U,36211,999,90737,.72526E-3,.2421E-4,0
FENGYUN 1C DEB,1999-025DUR,2025-03-30T19:02:39.664032,14.18424585,.0045549,98.6278,117.2102,39.1192,321.3263,0,U,36216,999,89081,.64827E-3,.1309E-4,0
FENGYUN 1C DEB,1999-025DUT,2025-04-01T17:28:57.597888,14.67073566,.0077364,99.0807,264.4974,1.2777,358.8608,0,U,36218,999,55399,.15229E-2,.8887E-4,0
FENGYUN 1C DEB,1999-025DUZ,2025-04-01T20:29:26.678400,14.12616899,.0114767,98.8122,143.6506,355.7982,4.2216,0,U,36224,999,82087,.2052E-3,.36E-5,0
FENGYUN 1C DEB,1999-025DVA,2025-03-30T00:01:56.856000,14.89913612,.0061215,98.8188,177.8214,48.8368,311.8105,0,U,36225,999,62917,.29464E-2,.29411E-3,0
FENGYUN 1C DEB,1999-025DVB,2025-03-24T22:36:50.223744,14.08802154,.0097903,98.6245,137.6346,47.8410,313.1025,0,U,36226,999,84894,.37326E-2,.6695E-4,0
FENGYUN 1C DEB,1999-025DVE,2025-03-31T17:30:54.498816,14.05524128,.0106997,100.9318,257.8506,72.4105,288.8709,0,U,36229,999,88703,.34398E-2,.5831E-4,0
FENGYUN 1C DEB,1999-025DVF,2025-04-02T10:15:14.330880,13.74140827,.0218123,99.5274,167.9077,84.9421,277.6584,0,U,36230,999,58392,.31562E-2,.3485E-4,0
FENGYUN 1C DEB,1999-025DVG,2025-04-02T04:53:20.594112,14.11850954,.0060596,98.6603,75.4722,338.1463,21.7126,0,U,36231,999,81951,.30007E-3,.515E-5,0
FENGYUN 1C DEB,1999-025DVH,2025-04-02T05:25:29.642592,14.12134649,.0119955,98.6847,83.8121,32.8233,328.0318,0,U,36232,999,58143,.69901E-3,.1331E-4,0
FENGYUN 1C DEB,1999-025DVK,2025-04-02T00:04:36.408288,13.45470856,.0316085,99.0106,187.3814,310.7263,46.6811,0,U,36234,999,84521,.53826E-3,.391E-5,0
FENGYUN 1C DEB,1999-025DVM,2025-03-30T09:27:19.615392,13.81747788,.0149139,98.8795,145.0741,330.9212,28.3696,0,U,36236,999,56193,.50688E-3,.548E-5,0
FENGYUN 1C DEB,1999-025DVP,2025-04-02T05:25:04.182240,14.12298409,.0020025,98.6172,74.0714,287.9276,71.9713,0,U,36238,999,83425,.17645E-3,.283E-5,0
FENGYUN 1C DEB,1999-025DVV,2025-04-02T05:55:37.573824,14.22606260,.0049042,98.9144,199.2192,297.0907,62.5272,0,U,36244,999,88357,.26365E-2,.5924E-4,0
FENGYUN 1C DEB,1999-025DVY,2025-03-31T18:37:40.679328,14.32650224,.0190413,98.2822,114.9862,76.9850,285.2518,0,U,36247,999,66596,.93155E-3,.3053E-4,0
FENGYUN 1C DEB,1999-025DWF,2025-04-01T23:29:26.666304,14.93365986,.0063358,99.5399,347.9828,140.0779,220.5120,0,U,36254,999,56951,.32863E-2,.35946E-3,0
FENGYUN 1C DEB,1999-025DWG,2025-03-31T13:25:49.056384,14.35169314,.0065109,99.4443,347.2696,184.0824,297.2544,0,U,36255,999,86529,.10697E-2,.3081E-4,0
FENGYUN 1C DEB,1999-025DWK,2025-04-02T05:46:28.139808,14.73008455,.0177386,99.0966,90.7882,196.4458,163.0947,0,U,36258,999,87073,.44887E-3,.363E-4,0
FENGYUN 1C DEB,1999-025DWM,2025-04-02T11:41:33.979776,14.15158551,.0014819,98.6626,101.9766,257.6157,102.3358,0,U,36260,999,84212,.33041E-3,.599E-5,0
FENGYUN 1C DEB,1999-025DWN,2025-03-31T20:57:18.374976,13.45225842,.0356673,101.3947,308.8797,308.4081,48.5513,0,U,36261,999,80992,.74669E-3,.589E-5,0
FENGYUN 1C DEB,1999-025DWP,2025-03-31T09:03:18.785664,14.27399787,.0060205,98.9980,323.9196,297.5127,61.9942,0,U,36262,999,85839,.47121E-3,.113E-4,0
FENGYUN 1C DEB,1999-025DWQ,2025-04-01T21:15:14.448096,14.42016777,.0037981,99.0216,318.1249,301.2851,58.4619,0,U,36263,999,84308,.26261E-2,.8654E-4,0
FENGYUN 1C DEB,1999-025DWU,2025-04-02T08:46:49.269792,14.07685387,.0128354,98.5396,52.9817,211.9711,302.3539,0,U,36267,999,82949,.18102E-2,.3259E-4,0
FENGYUN 1C DEB,1999-025DWW,2025-03-30T13:09:36.760032,14.25687731,.023733,99.0882,21.4118,300.8281,56.9737,0,U,36269,999,84123,.12351E-2,.3884E-4,0
FENGYUN 1C DEB,1999-025DWZ,2025-04-02T08:42:24.555744,14.16688382,.016901,99.1744,321.1330,267.8150,90.3662,0,U,36272,999,60014,.63691E-3,.1414E-4,0
FENGYUN 1C DEB,1999-025DXA,2025-03-31T06:59:37.217472,14.16228357,.0096907,99.6397,299.1521,342.6494,17.1373,0,U,36273,999,62603,.44985E-3,.881E-5,0
FENGYUN 1C DEB,1999-025DXB,2025-03-28T10:15:11.376864,14.19874097,.0063734,99.1409,152.4021,247.8935,123.6112,0,U,36274,999,86981,.47394E-2,.10229E-3,0
FENGYUN 1C DEB,1999-025DXF,2025-04-02T11:44:28.837824,14.16879623,.0060879,99.1278,4.2532,291.0936,68.3735,0,U,36278,999,89875,.73205E-3,.1447E-4,0
FENGYUN 1C DEB,1999-025DXG,2025-04-01T18:09:26.565408,14.14557798,.0063246,98.5360,80.5777,66.8910,293.8914,0,U,36279,999,85434,.27456E-3,.496E-5,0
FENGYUN 1C DEB,1999-025DXH,2025-04-02T08:12:08.483904,14.08805704,.0064158,98.7868,127.7692,64.6463,307.5176,0,U,36280,999,82771,.14927E-2,.2583E-4,0
FENGYUN 1C DEB,1999-025DXJ,2025-04-02T12:33:07.034976,13.58400397,.0300458,99.2592,28.1373,42.7735,319.6370,0,U,36281,999,81063,.836E-2,.8132E-4,0
FENGYUN 1C DEB,1999-025DXL,2025-03-30T00:13:15.579840,14.93225929,.0086373,99.4206,0.8738,153.1273,207.4454,0,U,36283,999,62804,.18158E-2,.2039E-3,0
FENGYUN 1C DEB,1999-025DXN,2025-03-30T17:21:13.279104,13.58448922,.0288213,98.3989,264.4173,135.1530,227.3299,0,U,36644,999,58077,.3329E-2,.3146E-4,0
FENGYUN 1C DEB,1999-025DXP,2025-03-31T17:45:33.668928,13.57141006,.0299642,98.4883,271.0593,351.5321,8.0829,0,U,36645,999,54073,.22642E-2,.2122E-4,0
FENGYUN 1C DEB,1999-025DXR,2025-03-30T20:47:19.959936,13.87059237,.0245999,96.1240,318.4422,329.0894,29.5982,0,U,36647,999,26849,.27248E-2,.4031E-4,0
FENGYUN 1C DEB,1999-025DXW,2025-04-02T11:40:56.946144,14.20543727,.0051622,98.9456,171.2418,3.8958,356.2610,0,U,36652,999,60712,.25578E-2,.5529E-4,0
FENGYUN 1C DEB,1999-025DYB,2025-03-27T06:24:58.093920,14.62525295,.0111223,99.3791,200.7410,136.1615,224.8477,0,U,36657,999,83124,.33571E-2,.18595E-3,0
FENGYUN 1C DEB,1999-025DYD,2025-03-28T17:25:55.852032,13.86841855,.0137419,99.8449,77.3734,36.6667,324.3796,0,U,36659,999,89272,.17971E-2,.2212E-4,0
FENGYUN 1C DEB,1999-025DYE,2025-03-19T05:55:56.328672,14.13625525,.0046673,98.6209,88.3239,280.7144,78.8776,0,U,36660,999,85627,.19789E-2,.3731E-4,0
FENGYUN 1C DEB,1999-025DYJ,2025-04-01T20:51:54.381024,14.17804632,.0173933,98.6293,123.8332,113.7231,248.2299,0,U,36664,999,60139,.17747E-3,.379E-5,0
FENGYUN 1C DEB,1999-025DYN,2025-04-02T06:32:37.361760,14.14632739,.005112,98.6184,111.3629,233.9580,125.6852,0,U,36668,999,53819,.11366E-2,.217E-4,0
FENGYUN 1C DEB,1999-025DYW,2025-03-28T11:01:23.090592,14.42193994,.0096371,98.7916,339.3341,185.0066,348.8075,0,U,36676,999,61327,.91787E-3,.3148E-4,0
FENGYUN 1C DEB,1999-025DYY,2025-04-02T05:27:56.389536,14.37310199,.0154135,98.2726,83.7713,37.2892,323.8878,0,U,36678,999,61332,.93984E-3,.317E-4,0
FENGYUN 1C DEB,1999-025DYZ,2025-04-01T17:19:00.034752,14.04083403,.0087054,98.8316,94.8241,87.4702,273.6428,0,U,36679,999,20969,.1234E-2,.1979E-4,0
FENGYUN 1C DEB,1999-025DZA,2025-03-29T17:52:35.196384,14.17868460,.0189801,98.5364,90.3267,274.7363,261.4625,0,U,36680,999,60640,.96514E-3,.231E-4,0
FENGYUN 1C DEB,1999-025DZB,2025-04-02T06:24:19.397952,14.09602697,.0044651,98.6929,99.4120,352.3381,7.7103,0,U,36681,999,69172,.11214E-2,.194E-4,0
FENGYUN 1C DEB,1999-025DZC,2025-04-02T06:27:58.360608,13.69255260,.023373,98.4849,25.9230,235.7951,122.0850,0,U,36682,999,57909,.18709E-2,.1928E-4,0
FENGYUN 1C DEB,1999-025DZE,2025-03-30T08:51:55.317600,14.79899050,.0032865,99.4699,132.6242,183.4556,176.6429,0,U,36684,999,62076,.42649E-2,.3256E-3,0
FENGYUN 1C DEB,1999-025DZF,2025-04-02T07:07:37.096032,15.23803927,.0046318,98.8452,288.3307,60.5354,300.0488,0,U,36685,999,62899,.39492E-2,.99102E-3,0
